------------ Options -------------
ap_iou_threshold: 0.25
batch_size: 8
bn_decay_rate: 0.5
bn_decay_step: 20
cluster_sampling: vote_fps
conf_thresh: 0.05
consistency_ramp_len: 30
consistency_weight: 10.0
dataset: scannet
distillation_ramp_len: 30
distillation_weight: 1.0
ema_decay: 0.999
faster_eval: False
ft_layers: all
log_dir: /home/peisheng/SDCoT/log_scannet/log_basetrain_20240517-22:53
lr: 0.001
lr_decay_rate: 0.1
lr_decay_steps: [80, 120]
method: basetrain
model_checkpoint_path: None
model_name: None
n_epochs: 150
n_novel_class: 5
nms_iou: 0.25
no_height: False
num_input_channel: 1
num_point: 40000
num_target: 128
pc_augm: True
per_class_proposal: False
phase: train
pseudo_cls_conf_thresh: 0.9
pseudo_obj_conf_thresh: 0.95
use_3d_nms: False
use_cls_nms: False
use_color: False
use_old_type_nms: False
vote_factor: 1
-------------- End ----------------


**** EPOCH 000 ****
Current BN decay momentum: 0.500000
2024-05-17 22:53:39.191775
 ---- batch: 020 ----
train mean box_loss: 0.675666
train mean center_loss: 0.497336
train mean detection_loss: 1.202815
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.038615
train mean neg_ratio: 0.868604
train mean obj_acc: 0.781487
train mean objectness_loss: 0.114115
train mean pos_ratio: 0.018750
train mean sem_cls_loss: 2.350458
train mean size_reg_loss: 0.139715
train mean supervised_loss: 24.493544
train mean vote_loss: 1.246540
 ---- batch: 040 ----
train mean box_loss: 0.493808
train mean center_loss: 0.356853
train mean detection_loss: 0.900265
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.016454
train mean neg_ratio: 0.872949
train mean obj_acc: 0.976945
train mean objectness_loss: 0.067447
train mean pos_ratio: 0.020215
train mean sem_cls_loss: 1.863671
train mean size_reg_loss: 0.120500
train mean supervised_loss: 20.968856
train mean vote_loss: 1.196620
 ---- batch: 060 ----
train mean box_loss: 0.382573
train mean center_loss: 0.247065
train mean detection_loss: 0.727910
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.010219
train mean neg_ratio: 0.826709
train mean obj_acc: 0.965499
train mean objectness_loss: 0.078900
train mean pos_ratio: 0.029395
train mean sem_cls_loss: 1.529435
train mean size_reg_loss: 0.125289
train mean supervised_loss: 16.667927
train mean vote_loss: 0.938883
 ---- batch: 080 ----
train mean box_loss: 0.317052
train mean center_loss: 0.194270
train mean detection_loss: 0.663731
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.006248
train mean neg_ratio: 0.795361
train mean obj_acc: 0.955839
train mean objectness_loss: 0.085610
train mean pos_ratio: 0.035791
train mean sem_cls_loss: 1.519368
train mean size_reg_loss: 0.116535
train mean supervised_loss: 15.649412
train mean vote_loss: 0.901211
 ---- batch: 100 ----
train mean box_loss: 0.267338
train mean center_loss: 0.165276
train mean detection_loss: 0.586918
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.003743
train mean neg_ratio: 0.784033
train mean obj_acc: 0.945862
train mean objectness_loss: 0.093214
train mean pos_ratio: 0.039941
train mean sem_cls_loss: 1.364864
train mean size_reg_loss: 0.098318
train mean supervised_loss: 14.098189
train mean vote_loss: 0.822901
 ---- batch: 120 ----
train mean box_loss: 0.255217
train mean center_loss: 0.147177
train mean detection_loss: 0.528824
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.002919
train mean neg_ratio: 0.774414
train mean obj_acc: 0.933032
train mean objectness_loss: 0.095809
train mean pos_ratio: 0.044824
train mean sem_cls_loss: 1.128512
train mean size_reg_loss: 0.105120
train mean supervised_loss: 13.052209
train mean vote_loss: 0.776397
 ---- batch: 140 ----
train mean box_loss: 0.252120
train mean center_loss: 0.157858
train mean detection_loss: 0.524982
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.002488
train mean neg_ratio: 0.767920
train mean obj_acc: 0.924630
train mean objectness_loss: 0.096150
train mean pos_ratio: 0.048486
train mean sem_cls_loss: 1.123938
train mean size_reg_loss: 0.091774
train mean supervised_loss: 13.023532
train mean vote_loss: 0.777371

**** EPOCH 001 ****
Current BN decay momentum: 0.500000
2024-05-17 22:54:09.781747
 ---- batch: 020 ----
train mean box_loss: 0.219094
train mean center_loss: 0.135149
train mean detection_loss: 0.468904
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.001958
train mean neg_ratio: 0.753369
train mean obj_acc: 0.896901
train mean objectness_loss: 0.097912
train mean pos_ratio: 0.051367
train mean sem_cls_loss: 1.004270
train mean size_reg_loss: 0.081987
train mean supervised_loss: 12.005326
train mean vote_loss: 0.731629
 ---- batch: 040 ----
train mean box_loss: 0.222067
train mean center_loss: 0.132470
train mean detection_loss: 0.466873
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.001610
train mean neg_ratio: 0.760059
train mean obj_acc: 0.898390
train mean objectness_loss: 0.102483
train mean pos_ratio: 0.050586
train mean sem_cls_loss: 0.967820
train mean size_reg_loss: 0.087987
train mean supervised_loss: 12.067104
train mean vote_loss: 0.739838
 ---- batch: 060 ----
train mean box_loss: 0.216207
train mean center_loss: 0.129598
train mean detection_loss: 0.460736
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.001723
train mean neg_ratio: 0.744385
train mean obj_acc: 0.908817
train mean objectness_loss: 0.107119
train mean pos_ratio: 0.056055
train mean sem_cls_loss: 0.954849
