------------ Options -------------
ap_iou_threshold: 0.25
batch_size: 8
bn_decay_rate: 0.5
bn_decay_step: 20
cluster_sampling: vote_fps
conf_thresh: 0.05
consistency_ramp_len: 30
consistency_weight: 10.0
dataset: scannet
distillation_ramp_len: 30
distillation_weight: 1.0
ema_decay: 0.999
faster_eval: False
ft_layers: all
log_dir: /home/peisheng/SDCoT/log_scannet/log_basetrain_20240809-18:02
lr: 0.001
lr_decay_rate: 0.1
lr_decay_steps: [80, 120]
method: basetrain
model_checkpoint_path: None
model_name: None
n_epochs: 150
n_novel_class: 5
nms_iou: 0.25
no_height: False
num_input_channel: 1
num_point: 40000
num_target: 128
pc_augm: True
per_class_proposal: False
phase: train
pseudo_cls_conf_thresh: 0.9
pseudo_obj_conf_thresh: 0.95
use_3d_nms: False
use_cls_nms: False
use_color: False
use_old_type_nms: False
vote_factor: 1
-------------- End ----------------


**** EPOCH 000 ****
Current BN decay momentum: 0.500000
2024-08-09 18:02:56.384091
 ---- batch: 020 ----
train mean box_loss: 0.732089
train mean center_loss: 0.498927
train mean detection_loss: 1.380489
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.041585
train mean neg_ratio: 0.847510
train mean obj_acc: 0.888414
train mean objectness_loss: 0.103486
train mean pos_ratio: 0.025391
train mean sem_cls_loss: 2.983290
train mean size_reg_loss: 0.191576
train mean supervised_loss: 27.361442
train mean vote_loss: 1.355655
 ---- batch: 040 ----
train mean box_loss: 0.484361
train mean center_loss: 0.321815
train mean detection_loss: 1.077994
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.012684
train mean neg_ratio: 0.794824
train mean obj_acc: 0.960010
train mean objectness_loss: 0.084637
train mean pos_ratio: 0.032764
train mean sem_cls_loss: 2.756574
train mean size_reg_loss: 0.149861
train mean supervised_loss: 22.527949
train mean vote_loss: 1.174801
 ---- batch: 060 ----
train mean box_loss: 0.378585
train mean center_loss: 0.225013
train mean detection_loss: 0.936745
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.007223
train mean neg_ratio: 0.725586
train mean obj_acc: 0.931381
train mean objectness_loss: 0.107701
train mean pos_ratio: 0.049121
train mean sem_cls_loss: 2.521546
train mean size_reg_loss: 0.146350
train mean supervised_loss: 18.844600
train mean vote_loss: 0.947715
 ---- batch: 080 ----
train mean box_loss: 0.316861
train mean center_loss: 0.183995
train mean detection_loss: 0.830823
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.005116
train mean neg_ratio: 0.668555
train mean obj_acc: 0.867869
train mean objectness_loss: 0.127154
train mean pos_ratio: 0.064258
train mean sem_cls_loss: 2.251929
train mean size_reg_loss: 0.127750
train mean supervised_loss: 16.890715
train mean vote_loss: 0.858248
 ---- batch: 100 ----
train mean box_loss: 0.293215
train mean center_loss: 0.162376
train mean detection_loss: 0.796490
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.003603
train mean neg_ratio: 0.649414
train mean obj_acc: 0.834254
train mean objectness_loss: 0.137219
train mean pos_ratio: 0.074463
train mean sem_cls_loss: 2.173324
train mean size_reg_loss: 0.127236
train mean supervised_loss: 16.069893
train mean vote_loss: 0.810500
 ---- batch: 120 ----
train mean box_loss: 0.268072
train mean center_loss: 0.150897
train mean detection_loss: 0.724251
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.002847
train mean neg_ratio: 0.639844
