------------ Options -------------
ap_iou_threshold: 0.25
batch_size: 8
bn_decay_rate: 0.5
bn_decay_step: 20
cluster_sampling: vote_fps
conf_thresh: 0.05
consistency_ramp_len: 30
consistency_weight: 10.0
dataset: scannet
distillation_ramp_len: 30
distillation_weight: 1.0
ema_decay: 0.999
faster_eval: False
ft_layers: all
log_dir: /home/peisheng/SDCoT/log_scannet/log_basetrain_20240916-09:59
lr: 0.001
lr_decay_rate: 0.1
lr_decay_steps: [80, 120]
method: basetrain
model_checkpoint_path: None
model_name: None
n_epochs: 150
n_novel_class: 5
nms_iou: 0.25
no_height: False
num_input_channel: 1
num_point: 40000
num_target: 128
pc_augm: True
per_class_proposal: False
phase: train
pseudo_cls_conf_thresh: 0.9
pseudo_obj_conf_thresh: 0.95
use_3d_nms: False
use_cls_nms: False
use_color: False
use_old_type_nms: False
vote_factor: 1
-------------- End ----------------


**** EPOCH 000 ****
Current BN decay momentum: 0.500000
2024-09-16 09:59:14.497661
 ---- batch: 020 ----
train mean box_loss: 1.688772
train mean center_loss: 0.976267
train mean detection_loss: 3.209513
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.161656
train mean neg_ratio: 0.901367
train mean obj_acc: 0.798243
train mean objectness_loss: 0.348023
train mean pos_ratio: 0.013330
train mean sem_cls_loss: 6.733649
train mean size_reg_loss: 0.550849
train mean supervised_loss: 45.990044
train mean vote_loss: 1.389491
 ---- batch: 040 ----
train mean box_loss: 1.207238
train mean center_loss: 0.726981
train mean detection_loss: 2.515445
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.054986
train mean neg_ratio: 0.926270
train mean obj_acc: 0.988124
train mean objectness_loss: 0.145650
train mean pos_ratio: 0.011133
train mean sem_cls_loss: 6.176908
train mean size_reg_loss: 0.425271
train mean supervised_loss: 41.104119
train mean vote_loss: 1.594967
 ---- batch: 060 ----
train mean box_loss: 0.964646
train mean center_loss: 0.558987
train mean detection_loss: 2.126281
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.037101
train mean neg_ratio: 0.923926
train mean obj_acc: 0.988018
train mean objectness_loss: 0.121805
train mean pos_ratio: 0.011182
train mean sem_cls_loss: 5.503663
train mean size_reg_loss: 0.368558
train mean supervised_loss: 37.856320
train mean vote_loss: 1.659351
 ---- batch: 080 ----
train mean box_loss: 0.890521
train mean center_loss: 0.514967
train mean detection_loss: 2.004892
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.025759
train mean neg_ratio: 0.898584
train mean obj_acc: 0.982668
train mean objectness_loss: 0.152441
train mean pos_ratio: 0.015820
train mean sem_cls_loss: 5.190754
train mean size_reg_loss: 0.349795
train mean supervised_loss: 34.990285
train mean vote_loss: 1.494136
 ---- batch: 100 ----
train mean box_loss: 0.728768
train mean center_loss: 0.403379
train mean detection_loss: 1.792979
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.016135
train mean neg_ratio: 0.865674
train mean obj_acc: 0.976109
train mean objectness_loss: 0.179396
train mean pos_ratio: 0.021094
train mean sem_cls_loss: 4.872569
train mean size_reg_loss: 0.309254
train mean supervised_loss: 30.061398
train mean vote_loss: 1.213161
 ---- batch: 120 ----
train mean box_loss: 0.744129
train mean center_loss: 0.382315
train mean detection_loss: 1.706137
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.011467
train mean neg_ratio: 0.840332
train mean obj_acc: 0.970163
train mean objectness_loss: 0.199956
train mean pos_ratio: 0.025781
train mean sem_cls_loss: 4.310148
train mean size_reg_loss: 0.350346
train mean supervised_loss: 27.278547
train mean vote_loss: 1.021718
 ---- batch: 140 ----
train mean box_loss: 0.615298
train mean center_loss: 0.323701
train mean detection_loss: 1.497875
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.009174
train mean neg_ratio: 0.801221
train mean obj_acc: 0.958782
train mean objectness_loss: 0.235107
train mean pos_ratio: 0.033789
train mean sem_cls_loss: 3.825117
train mean size_reg_loss: 0.282424
train mean supervised_loss: 24.075993
train mean vote_loss: 0.909724

**** EPOCH 001 ****
Current BN decay momentum: 0.500000
2024-09-16 09:59:50.774903
 ---- batch: 020 ----
train mean box_loss: 0.583703
train mean center_loss: 0.291373
train mean detection_loss: 1.482560
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.007799
train mean neg_ratio: 0.783301
train mean obj_acc: 0.946577
train mean objectness_loss: 0.261580
train mean pos_ratio: 0.038281
train mean sem_cls_loss: 3.840337
train mean size_reg_loss: 0.284530
train mean supervised_loss: 23.678606
train mean vote_loss: 0.885300
 ---- batch: 040 ----
train mean box_loss: 0.539958
train mean center_loss: 0.273267
train mean detection_loss: 1.278924
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.007296
train mean neg_ratio: 0.775000
train mean obj_acc: 0.934693
train mean objectness_loss: 0.275150
train mean pos_ratio: 0.041895
train mean sem_cls_loss: 3.006955
train mean size_reg_loss: 0.259394
train mean supervised_loss: 20.926508
train mean vote_loss: 0.813727
 ---- batch: 060 ----
train mean box_loss: 0.537929
train mean center_loss: 0.269957
train mean detection_loss: 1.260255
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.005822
train mean neg_ratio: 0.785059
train mean obj_acc: 0.936709
train mean objectness_loss: 0.285153
train mean pos_ratio: 0.043262
train mean sem_cls_loss: 2.898749
train mean size_reg_loss: 0.262150
train mean supervised_loss: 20.806323
train mean vote_loss: 0.820377
 ---- batch: 080 ----
train mean box_loss: 0.520765
train mean center_loss: 0.262245
train mean detection_loss: 1.266086
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.004721
train mean neg_ratio: 0.761523
train mean obj_acc: 0.926876
train mean objectness_loss: 0.285126
train mean pos_ratio: 0.045557
train mean sem_cls_loss: 3.013790
train mean size_reg_loss: 0.253798
train mean supervised_loss: 20.510776
train mean vote_loss: 0.784992
 ---- batch: 100 ----
train mean box_loss: 0.482769
train mean center_loss: 0.246732
train mean detection_loss: 1.155006
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.004382
train mean neg_ratio: 0.753662
train mean obj_acc: 0.914502
train mean objectness_loss: 0.305964
train mean pos_ratio: 0.050439
train mean sem_cls_loss: 2.596274
train mean size_reg_loss: 0.231655
train mean supervised_loss: 19.444657
train mean vote_loss: 0.789460
 ---- batch: 120 ----
train mean box_loss: 0.483863
train mean center_loss: 0.236939
train mean detection_loss: 1.116808
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.004312
train mean neg_ratio: 0.743555
train mean obj_acc: 0.915506
train mean objectness_loss: 0.319230
train mean pos_ratio: 0.054297
train mean sem_cls_loss: 2.366647
train mean size_reg_loss: 0.242612
train mean supervised_loss: 18.812490
train mean vote_loss: 0.764441
 ---- batch: 140 ----
train mean box_loss: 0.484629
train mean center_loss: 0.237070
train mean detection_loss: 1.119833
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.004253
train mean neg_ratio: 0.758789
train mean obj_acc: 0.906290
train mean objectness_loss: 0.296730
train mean pos_ratio: 0.049463
train mean sem_cls_loss: 2.434191
train mean size_reg_loss: 0.243306
train mean supervised_loss: 18.975395
train mean vote_loss: 0.777707

**** EPOCH 002 ****
Current BN decay momentum: 0.500000
2024-09-16 10:00:25.201106
 ---- batch: 020 ----
train mean box_loss: 0.447833
train mean center_loss: 0.215085
train mean detection_loss: 1.076797
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.003878
train mean neg_ratio: 0.741064
train mean obj_acc: 0.920947
train mean objectness_loss: 0.321156
train mean pos_ratio: 0.051904
train mean sem_cls_loss: 2.341929
train mean size_reg_loss: 0.228871
train mean supervised_loss: 18.255776
train mean vote_loss: 0.748780
 ---- batch: 040 ----
train mean box_loss: 0.466535
train mean center_loss: 0.218683
train mean detection_loss: 1.093610
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.003129
train mean neg_ratio: 0.734912
train mean obj_acc: 0.904261
train mean objectness_loss: 0.324061
train mean pos_ratio: 0.056543
train mean sem_cls_loss: 2.325221
train mean size_reg_loss: 0.244724
train mean supervised_loss: 18.601138
train mean vote_loss: 0.766504
 ---- batch: 060 ----
train mean box_loss: 0.436266
train mean center_loss: 0.224267
train mean detection_loss: 1.050379
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.002971
train mean neg_ratio: 0.731738
train mean obj_acc: 0.904601
train mean objectness_loss: 0.316844
train mean pos_ratio: 0.057471
train mean sem_cls_loss: 2.278452
train mean size_reg_loss: 0.209028
train mean supervised_loss: 17.878380
train mean vote_loss: 0.737459
 ---- batch: 080 ----
train mean box_loss: 0.448573
train mean center_loss: 0.218961
train mean detection_loss: 1.036382
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.002659
train mean neg_ratio: 0.763525
train mean obj_acc: 0.912248
train mean objectness_loss: 0.294967
train mean pos_ratio: 0.052344
train mean sem_cls_loss: 2.201626
train mean size_reg_loss: 0.226954
train mean supervised_loss: 17.861132
train mean vote_loss: 0.749731
 ---- batch: 100 ----
train mean box_loss: 0.419456
train mean center_loss: 0.216601
train mean detection_loss: 0.990595
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.002581
train mean neg_ratio: 0.739990
train mean obj_acc: 0.913846
train mean objectness_loss: 0.316882
train mean pos_ratio: 0.060010
train mean sem_cls_loss: 2.063491
train mean size_reg_loss: 0.200274
train mean supervised_loss: 16.833097
train mean vote_loss: 0.692715
 ---- batch: 120 ----
train mean box_loss: 0.418379
train mean center_loss: 0.217959
train mean detection_loss: 1.029780
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.002589
train mean neg_ratio: 0.717383
train mean obj_acc: 0.885034
train mean objectness_loss: 0.339725
train mean pos_ratio: 0.060693
train mean sem_cls_loss: 2.207693
train mean size_reg_loss: 0.197830
train mean supervised_loss: 17.896072
train mean vote_loss: 0.759827
 ---- batch: 140 ----
train mean box_loss: 0.445028
train mean center_loss: 0.214895
train mean detection_loss: 1.096059
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.002659
train mean neg_ratio: 0.739795
train mean obj_acc: 0.911544
train mean objectness_loss: 0.315630
train mean pos_ratio: 0.054688
train mean sem_cls_loss: 2.466079
train mean size_reg_loss: 0.227474
train mean supervised_loss: 18.639946
train mean vote_loss: 0.767936

**** EPOCH 003 ****
Current BN decay momentum: 0.500000
2024-09-16 10:00:59.587668
 ---- batch: 020 ----
train mean box_loss: 0.417056
train mean center_loss: 0.192544
train mean detection_loss: 0.975605
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.002041
train mean neg_ratio: 0.736182
train mean obj_acc: 0.912111
train mean objectness_loss: 0.316415
train mean pos_ratio: 0.059424
train mean sem_cls_loss: 2.001706
train mean size_reg_loss: 0.222471
train mean supervised_loss: 17.072235
train mean vote_loss: 0.731619
 ---- batch: 040 ----
train mean box_loss: 0.410499
train mean center_loss: 0.204287
train mean detection_loss: 0.972844
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.002211
train mean neg_ratio: 0.723730
train mean obj_acc: 0.892203
train mean objectness_loss: 0.327013
train mean pos_ratio: 0.062988
train mean sem_cls_loss: 1.994190
train mean size_reg_loss: 0.204002
train mean supervised_loss: 17.192748
train mean vote_loss: 0.746431
 ---- batch: 060 ----
train mean box_loss: 0.442784
train mean center_loss: 0.206243
train mean detection_loss: 0.990368
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.002106
train mean neg_ratio: 0.744141
train mean obj_acc: 0.907139
train mean objectness_loss: 0.308287
train mean pos_ratio: 0.057178
train mean sem_cls_loss: 1.967207
train mean size_reg_loss: 0.234435
train mean supervised_loss: 17.183948
train mean vote_loss: 0.728026
 ---- batch: 080 ----
train mean box_loss: 0.395157
train mean center_loss: 0.200465
train mean detection_loss: 0.899880
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.001906
train mean neg_ratio: 0.735303
train mean obj_acc: 0.907681
train mean objectness_loss: 0.309114
train mean pos_ratio: 0.062402
train mean sem_cls_loss: 1.750828
train mean size_reg_loss: 0.192786
train mean supervised_loss: 15.972519
train mean vote_loss: 0.697372
 ---- batch: 100 ----
train mean box_loss: 0.432531
train mean center_loss: 0.223231
train mean detection_loss: 0.973524
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.002077
train mean neg_ratio: 0.752197
train mean obj_acc: 0.898946
train mean objectness_loss: 0.313614
train mean pos_ratio: 0.056396
train mean sem_cls_loss: 1.920931
train mean size_reg_loss: 0.207223
train mean supervised_loss: 17.050140
train mean vote_loss: 0.731490
 ---- batch: 120 ----
train mean box_loss: 0.415561
train mean center_loss: 0.207571
train mean detection_loss: 0.965450
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.001631
train mean neg_ratio: 0.720752
train mean obj_acc: 0.908325
train mean objectness_loss: 0.318772
train mean pos_ratio: 0.063916
train mean sem_cls_loss: 1.952512
train mean size_reg_loss: 0.206359
train mean supervised_loss: 16.468965
train mean vote_loss: 0.681447
 ---- batch: 140 ----
train mean box_loss: 0.417137
train mean center_loss: 0.207346
train mean detection_loss: 0.993097
train mean heading_cls_loss: 0.000000
train mean heading_reg_loss: 0.001955
train mean neg_ratio: 0.724512
train mean obj_acc: 0.887122
train mean objectness_loss: 0.327132
train mean pos_ratio: 0.060059
train mean sem_cls_loss: 2.061971
train mean size_reg_loss: 0.207836
train mean supervised_loss: 17.026636
train mean vote_loss: 0.709566

